run_id,pattern_id,parent_route_id,direction_id,name,city,start_stop_name,end_stop_name,start_stop_key,end_stop_key,geometry_source,evidence_kind,centroid_easting,centroid_northing,centroid_lon,centroid_lat,start_lon,start_lat,end_lon,end_lat,endpoint_separation_m,bearing_deg,heading_reason,axial_cos2,axial_sin2,orientation_strength,corridor_deg,corridor_reason,length_km,distance_to_reference_km,distance_to_city_hall_km,river_crossing_status,river_crossing,metro_proximity
00785592a53aa515ec69,Taipei:11831:118310:0:4275ec6e9a212b56,Taipei:11831,0,49,Taipei,建北站,華中河濱公園,stop:0fea47c4c9f5679b,stop:efd28debf6669677,official_shape_verified,estimated,302528.7034837281,2771169.379247493,121.52059216750045,25.047767035132022,121.534472,25.067192999999996,121.49565,25.017139999999998,6788.56290023636,215.02678867403833,,0.0747003678461094,0.05813083994224905,0.09465378760903037,,orientation_strength_below_0.3,11.305223405543446,0.36078306163951784,4.565950998148251,no_intersection_in_mapped_water,0.0,0.6875
00785592a53aa515ec69,Taipei:11831:118310:1:06a381dbf3856ae3,Taipei:11831,1,49,Taipei,華中河濱公園,建北站,stop:84fbe3652a1f3c0e,stop:6c21cd7ce7717c72,official_shape_verified,estimated,302463.0624446362,2771078.7027189787,121.51993819252142,25.04695069007028,121.49609435520702,25.017171173573598,121.534472,25.067192999999996,6759.955965615315,34.73319587510966,,0.056059612108570064,0.020221711602834206,0.059595282782377454,,orientation_strength_below_0.3,12.485518068650697,0.26450600109580297,4.617735334169453,no_intersection_in_mapped_water,0.0,0.703125
00785592a53aa515ec69,Taipei:11833:11833:0:db7622ad13dd2891,Taipei:11833,0,復興幹線,Taipei,建北站,景華公園,stop:0fea47c4c9f5679b,stop:3796466a891061ae,official_shape_verified,estimated,304345.19155951106,2769342.345311349,121.53852204822513,25.031208516459536,121.534472,25.067192999999996,121.5445573,24.99482216,8080.606125828344,172.53582047325742,,0.25215809227924674,-0.309576274177859,0.3992758107320728,154.58186508039887,,12.802059019211347,2.7011876292919887,2.915453905394089,no_intersection_in_mapped_water,0.0,0.75
00785592a53aa515ec69,Taipei:11833:11833:1:3d8888f09f13c43e,Taipei:11833,1,復興幹線,Taipei,景美國中,建北站,stop:f4dd53f63778d001,stop:6c21cd7ce7717c72,official_shape_verified,estimated,304372.21587799466,2769416.7884437754,121.53879276569826,25.0318796143358,121.5426452,24.992992,121.534472,25.067192999999996,8260.255138618944,354.0412857691606,,0.374897171371279,-0.2038629608364498,0.42674113453379436,165.73168718200156,,11.762796869880976,2.6779638936629038,2.862602129473999,no_intersection_in_mapped_water,0.0,0.828125
00785592a53aa515ec69,Taipei:11833:162549:0:db7622ad13dd2891,Taipei:11833,0,復興幹線,Taipei,建北站,景華公園,stop:0fea47c4c9f5679b,stop:3796466a891061ae,official_shape_verified,estimated,304345.19155951106,2769342.345311349,121.53852204822513,25.031208516459536,121.534472,25.067192999999996,121.5445573,24.99482216,8080.606125828344,172.53582047325742,,0.25215809227924674,-0.309576274177859,0.3992758107320728,154.58186508039887,,12.802059019211347,2.7011876292919887,2.915453905394089,no_intersection_in_mapped_water,0.0,0.75
00785592a53aa515ec69,Taipei:11833:162550:1:c085a5b9e21b58e9,Taipei:11833,1,復興幹線,Taipei,景美國中,建北站,stop:f4dd53f63778d001,stop:6c21cd7ce7717c72,official_shape_verified,estimated,304372.21587799466,2769416.7884437754,121.53879276569826,25.0318796143358,121.5426452,24.992992,121.534472,25.067192999999996,8260.255138618944,354.0412857691606,,0.374897171371279,-0.2038629608364498,0.42674113453379436,165.73168718200156,,11.762796869880976,2.6779638936629038,2.862602129473999,no_intersection_in_mapped_water,0.0,0.828125
00785592a53aa515ec69,Taipei:11834:11834:0:9d89a958664b669f,Taipei:11834,0,688,Taipei,建北站,尖山腳,stop:0fea47c4c9f5679b,stop:f074759551d820b4,official_shape_verified,estimated,304386.98236235935,2769426.619561812,121.53893947443339,25.03196783858489,121.534472,25.067192999999996,121.52296,24.99076,8545.530529125688,187.59002885441484,,0.18168968736600677,0.24053500475667447,0.30144357848269165,26.46709325995975,,13.135099237080965,2.684126440674168,2.8452741361036296,verified_geometry,1.0,0.546875
00785592a53aa515ec69,Taipei:11834:11834:1:1055d1ccf74a7add,Taipei:11834,1,688,Taipei,景平路景德街口,建北站,stop:951fd0342da9ca19,stop:6c21cd7ce7717c72,official_shape_verified,estimated,304359.7900007455,2769445.411705977,121.53867076606772,25.032138469834454,121.519446,24.991327,121.534472,25.067192999999996,8539.107085118158,10.006174541508212,,0.15007165272771064,0.028484622693207017,0.1527510218702348,,orientation_strength_below_0.3,15.246575511786908,2.651079655764923,2.8639388219239237,verified_geometry,1.0,0.703125
00785592a53aa515ec69,Taipei:11834:162545:0:9d89a958664b669f,Taipei:11834,0,688,Taipei,建北站,尖山腳,stop:0fea47c4c9f5679b,stop:f074759551d820b4,official_shape_verified,estimated,304386.98236235935,2769426.619561812,121.53893947443339,25.03196783858489,121.534472,25.067192999999996,121.52296,24.99076,8545.530529125688,187.59002885441484,,0.18168968736600677,0.24053500475667447,0.30144357848269165,26.46709325995975,,13.135099237080965,2.684126440674168,2.8452741361036296,verified_geometry,1.0,0.546875
00785592a53aa515ec69,Taipei:11834:162546:1:d25f0e1814034561,Taipei:11834,1,688,Taipei,景平路景德街口,建北站,stop:951fd0342da9ca19,stop:6c21cd7ce7717c72,official_shape_verified,estimated,304359.7900007455,2769445.411705977,121.53867076606772,25.032138469834454,121.519446,24.991327,121.534472,25.067192999999996,8539.107085118158,10.006174541508212,,0.15007165272771064,0.028484622693207017,0.1527510218702348,,orientation_strength_below_0.3,15.246575511786908,2.651079655764923,2.8639388219239237,verified_geometry,1.0,0.703125
00785592a53aa515ec69,Taipei:11841:118410:0:77e6d458bda00b57,Taipei:11841,0,270,Taipei,中華科技大學(正門),捷運西門站,stop:cd221a511e0f86e0,stop:288f96c8e917d7e9,official_shape_verified,estimated,307526.59814740357,2770589.304959541,121.57009835014762,25.042348363213378,121.6097652,25.03382827,121.5082192,25.04094605,10277.637097413597,274.162992227993,,-0.4825664424526258,0.13750115207183122,0.5017737918648844,82.04788683563639,,15.434187064939477,5.331217148545444,0.5051831977085341,no_intersection_in_mapped_water,0.0,0.734375
00785592a53aa515ec69,Taipei:11841:118410:1:aa89d655db0b4bf8,Taipei:11841,1,270,Taipei,臺北市憲兵隊,中華科技大學,stop:208e65d8cbd3d7ec,stop:463751dc5683a603,official_shape_verified,estimated,307591.62296228384,2770541.0819078046,121.57074071685008,25.04191053727873,121.50912389999999,25.04072737,121.61134499999999,25.033428,10347.14422222257,94.24457015578265,,-0.45232612814040085,0.12048546806664923,0.46809793228952196,82.5422646377094,,17.126317625260974,5.399921401621817,0.559020495451976,no_intersection_in_mapped_water,0.0,0.765625
00785592a53aa515ec69,Taipei:11841:157449:0:77e6d458bda00b57,Taipei:11841,0,270,Taipei,中華科技大學(正門),捷運西門站,stop:cd221a511e0f86e0,stop:288f96c8e917d7e9,official_shape_verified,estimated,307526.59814740357,2770589.304959541,121.57009835014762,25.042348363213378,121.6097652,25.03382827,121.5082192,25.04094605,10277.637097413597,274.162992227993,,-0.4825664424526258,0.13750115207183122,0.5017737918648844,82.04788683563639,,15.434187064939477,5.331217148545444,0.5051831977085341,no_intersection_in_mapped_water,0.0,0.734375
00785592a53aa515ec69,Taipei:11841:157449:1:92a87b08d9bcd88a,Taipei:11841,1,270,Taipei,臺北市憲兵隊,中華科技大學,stop:208e65d8cbd3d7ec,stop:463751dc5683a603,official_shape_verified,estimated,307591.62296228384,2770541.0819078046,121.57074071685008,25.04191053727873,121.50912389999999,25.04072737,121.61134499999999,25.033428,10347.14422222257,94.24457015578265,,-0.45232612814040085,0.12048546806664923,0.46809793228952196,82.5422646377094,,17.126317625260974,5.399921401621817,0.559020495451976,no_intersection_in_mapped_water,0.0,0.765625
00785592a53aa515ec69,Taipei:11842:118420:0:9173abf679af0281,Taipei:11842,0,270區,Taipei,中華科技大學(正門),聯合報,stop:cd221a511e0f86e0,stop:25f27350e2ebb46c,official_shape_verified,estimated,310343.7709255423,2770931.473718243,121.59803082070977,25.045327662360176,121.6097652,25.03382827,121.56308990000001,25.041326639999994,4782.843706368746,279.75230896485056,,-0.3575926105509387,0.2590733924487315,0.4415784163605936,72.03846411815664,,8.690038543140902,8.132956337139195,3.338701170084267,no_intersection_in_mapped_water,0.0,0.640625
00785592a53aa515ec69,Taipei:11842:118420:1:f2af670f0ac1fb6a,Taipei:11842,1,270區,Taipei,捷運市政府站,中華科技大學,stop:24df43a7db0f552e,stop:463751dc5683a603,official_shape_verified,estimated,310087.47255324275,2770839.3215145664,121.59548689207595,25.04450592968445,121.56683540000002,25.04100991,121.61134499999999,25.033428,4569.479557097328,100.34130992252514,,-0.31097585271220857,0.23296518568944405,0.3885598521636048,71.5807820925236,,9.679271003911694,7.877987076317746,3.0724096769879226,no_intersection_in_mapped_water,0.0,0.6875
00785592a53aa515ec69,Taipei:11851:118510:0:52700e266ecbbc1b,Taipei:11851,0,276,Taipei,舊莊,二二八和平公園,stop:8d2be6d1ed5e28b2,stop:c4defcaac82f7e99,official_shape_verified,estimated,307510.2731156113,2771304.421335544,121.56996641754583,25.048804967739187,121.622734485156,25.038405684105392,121.51254391631102,25.042368552299298,11128.10921268459,272.02038792777245,,-0.5666248428628761,0.07953566796299037,0.5721797226638655,86.00487182354671,,13.837766853631663,5.308021870949112,0.9690928888066511,no_intersection_in_mapped_water,0.0,0.703125
00785592a53aa515ec69,Taipei:11851:118510:1:a5a045522667480a,Taipei:11851,1,276,Taipei,博愛路,舊莊,stop:1fae663bcb258915,stop:cf15228c06d4dec1,official_shape_verified,estimated,307497.53196387534,2771289.5898912675,121.56983952993735,25.048671555741027,121.51155500000002,25.043261999999995,121.62277,25.03833,11236.075498718163,92.5467766664175,,-0.5960330221555459,0.06004644915036171,0.5990500309285031,87.12361634162792,,13.826290696896216,5.294465141504575,0.949944651828177,no_intersection_in_mapped_water,0.0,0.6875
00785592a53aa515ec69,Taipei:11853:118530:0:064d552ae1a333b2,Taipei:11853,0,306區,Taipei,舊莊,臺北橋,stop:8d2be6d1ed5e28b2,stop:4229f13ee7a38c80,official_shape_verified,estimated,307390.2457154948,2771669.2319267355,121.56879210697613,25.052102991253776,121.622734485156,25.038405684105392,121.5113712,25.061559820000003,11525.882798323693,282.6168649196267,,-0.5652675446628745,-0.04012185671745964,0.5666896508986654,92.02998055461161,,14.13994764341298,5.222440435946218,1.2614433638325326,no_intersection_in_mapped_water,0.0,0.765625
00785592a53aa515ec69,Taipei:11853:118530:1:421be3b2277569d2,Taipei:11853,1,306區,Taipei,涼州重慶路口,舊莊,stop:7e74da3163e9a410,stop:cf15228c06d4dec1,official_shape_verified,estimated,307396.8008077485,2771663.359890212,121.56885682700211,25.052049730469356,121.51350934276199,25.060980060423,121.62277,25.03833,11306.64839343194,102.57976031168025,,-0.5554079147395767,-0.04335934792327508,0.5570978233736842,92.23194434111993,,14.091088299439118,5.228191006244429,1.2576547785596068,no_intersection_in_mapped_water,0.0,0.75
00785592a53aa515ec69,Taipei:11854:118540:0:c935cfc99fa59879,Taipei:11854,0,市民小巴6,Taipei,舊莊站,南港車站,stop:5d8fff0ba9987ce3,stop:c7d24876cf893265,official_shape_verified,estimated,312415.2878298284,2770706.7961305873,121.6185492746586,25.043215263013163,121.62332480000002,25.039454299999996,121.6071781,25.053195929999998,2229.6954975157782,312.7915840276917,,0.015486020707396976,-0.14779446636706714,0.14860357036786187,,orientation_strength_below_0.3,5.616316304169517,10.208360523059602,5.382201268128814,no_intersection_in_mapped_water,0.0,0.3125
00785592a53aa515ec69,Taipei:11854:118540:1:7be66cd404e6f4d2,Taipei:11854,1,市民小巴6,Taipei,台北生技園區,舊莊站,stop:9e9d191124ebbb1a,stop:702cf4eb00163540,official_shape_verified,estimated,312504.798151899,2770628.1134864315,121.61943273240718,25.0425012361845,121.61111038525817,25.052446715063496,121.62337880810898,25.03921910531019,1918.16860817339,139.54348104296434,,0.08530887103912345,-0.19164510279832717,0.20977475754854583,,orientation_strength_below_0.3,5.25382386279786,10.300361868092645,5.468600400756943,no_intersection_in_mapped_water,0.0,0.25
00785592a53aa515ec69,Taipei:11854:118550:0:dac9625392bb6c30,Taipei:11854,0,市民小巴6,Taipei,舊莊站,南港車站,stop:e2891b80ab383961,stop:c7d24876cf893265,official_shape_verified,estimated,312415.2878298284,2770706.7961305873,121.6185492746586,25.043215263013163,121.62337880810898,25.03921910531019,121.6071781,25.053195929999998,2251.515788008868,313.1813231837905,,0.015486020707396976,-0.14779446636706714,0.14860357036786187,,orientation_strength_below_0.3,5.616316304169517,10.208360523059602,5.382201268128814,no_intersection_in_mapped_water,0.0,0.3125
00785592a53aa515ec69,Taipei:11854:118550:1:ff985fca9d8ef9b9,Taipei:11854,1,市民小巴6,Taipei,台北生技園區,舊莊站,stop:9e9d191124ebbb1a,stop:019620c47ed955a7,official_shape_verified,estimated,312504.798151899,2770628.1134864315,121.61943273240718,25.0425012361845,121.61111038525817,25.052446715063496,121.62332480000002,25.039454299999996,1894.792990141691,139.16096963158472,,0.08530887103912345,-0.19164510279832717,0.20977475754854583,,orientation_strength_below_0.3,5.25382386279786,10.300361868092645,5.468600400756943,no_intersection_in_mapped_water,0.0,0.25
00785592a53aa515ec69,Taipei:11854:157766:0:c935cfc99fa59879,Taipei:11854,0,市民小巴6,Taipei,舊莊站,南港車站,stop:5d8fff0ba9987ce3,stop:c7d24876cf893265,official_shape_verified,estimated,312415.2878298284,2770706.7961305873,121.6185492746586,25.043215263013163,121.62332480000002,25.039454299999996,121.6071781,25.053195929999998,2229.6954975157782,312.7915840276917,,0.015486020707396976,-0.14779446636706714,0.14860357036786187,,orientation_strength_below_0.3,5.616316304169517,10.208360523059602,5.382201268128814,no_intersection_in_mapped_water,0.0,0.3125
00785592a53aa515ec69,Taipei:11854:157766:1:7889759afa572b9c,Taipei:11854,1,市民小巴6,Taipei,台北生技園區,舊莊站,stop:9e9d191124ebbb1a,stop:019620c47ed955a7,official_shape_verified,estimated,312504.798151899,2770628.1134864315,121.61943273240718,25.0425012361845,121.61111038525817,25.052446715063496,121.62332480000002,25.039454299999996,1894.792990141691,139.16096963158472,,0.08530887103912345,-0.19164510279832717,0.20977475754854583,,orientation_strength_below_0.3,5.25382386279786,10.300361868092645,5.468600400756943,no_intersection_in_mapped_water,0.0,0.25
00785592a53aa515ec69,Taipei:11854:157767:0:dac9625392bb6c30,Taipei:11854,0,市民小巴6,Taipei,舊莊站,南港車站,stop:e2891b80ab383961,stop:c7d24876cf893265,official_shape_verified,estimated,312415.2878298284,2770706.7961305873,121.6185492746586,25.043215263013163,121.62337880810898,25.03921910531019,121.6071781,25.053195929999998,2251.515788008868,313.1813231837905,,0.015486020707396976,-0.14779446636706714,0.14860357036786187,,orientation_strength_below_0.3,5.616316304169517,10.208360523059602,5.382201268128814,no_intersection_in_mapped_water,0.0,0.3125
00785592a53aa515ec69,Taipei:11854:157767:1:ff985fca9d8ef9b9,Taipei:11854,1,市民小巴6,Taipei,台北生技園區,舊莊站,stop:9e9d191124ebbb1a,stop:019620c47ed955a7,official_shape_verified,estimated,312504.798151899,2770628.1134864315,121.61943273240718,25.0425012361845,121.61111038525817,25.052446715063496,121.62332480000002,25.039454299999996,1894.792990141691,139.16096963158472,,0.08530887103912345,-0.19164510279832717,0.20977475754854583,,orientation_strength_below_0.3,5.25382386279786,10.300361868092645,5.468600400756943,no_intersection_in_mapped_water,0.0,0.25
00785592a53aa515ec69,Taipei:11861:11861:0:d54713d60f6e6b43,Taipei:11861,0,5,Taipei,中和保養廠,民權松江路口,stop:951fb60911e3ff9a,stop:f44a48c3396dda76,official_shape_verified,estimated,302513.69914111315,2769381.42679192,121.52037535509334,25.031625992168696,121.492374,25.002543,121.53343880000001,25.062524859999993,7830.442094839483,31.736585989054028,,0.06477679160790997,0.038276023668077516,0.07524019350622263,,orientation_strength_below_0.3,13.58344156001706,1.6448980929976529,4.651389410576256,verified_geometry,1.0,0.78125
