station_id,source_station_key,station_name,metric,hour,day_type,value,daily_median,daily_q25,daily_q75,daily_iqr,observed_days,group_observed_days,calendar_days,monthly_total,mean_hourly_share,bootstrap_lower,bootstrap_upper,bootstrap_replicates,valid_bootstrap_replicates,interval_kind,estimand,denominator,share_denominator,period,unit,temporal_semantics,holiday_calendar_applied,official_hour_semantics_verified,status,evidence_type,source_point_count,distinct_point_count,coordinate_method,longitude,latitude
TRTC:中山,中山,中山,metro_entries,0,weekday,433.782608696,386,352,429,77,23,23,23,9977,0.0084082676306,368.843478261,498.493478261,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_entries,1,weekday,20.4782608696,20,15.5,23,7.5,23,23,23,471,0.000391011061148,16.4782608696,24.7391304348,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_entries,5,weekday,1.30434782609,1,1,2,1,23,23,23,30,2.73671159545e-05,0.998913043478,1.69565217391,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_entries,6,weekday,225.347826087,226,214.5,235.5,21,23,23,23,5183,0.00466479867099,214.216304348,236.611956522,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_entries,7,weekday,677.043478261,696,684.5,711.5,27,23,23,23,15572,0.0135075531593,630.779347826,705.001086957,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_entries,8,weekday,1516,1554,1530,1601,71,23,23,23,34868,0.0298862756859,1398.64673913,1585.52173913,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_entries,9,weekday,1072.43478261,1102,1062,1121,59,23,23,23,24666,0.0215358624272,1004.99021739,1115.5673913,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_entries,10,weekday,907,919,890,954.5,64.5,23,23,23,20861,0.0185183414384,862.825,940.00326087,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_entries,11,weekday,1159.30434783,1176,1130,1228.5,98.5,23,23,23,26664,0.0238185619919,1110.5576087,1198.13369565,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_entries,12,weekday,1710.82608696,1711,1656,1806,150,23,23,23,39349,0.0350939911477,1634.76630435,1769.44891304,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_entries,13,weekday,2368.52173913,2376,2325,2495,170,23,23,23,54476,0.0481024709272,2241.1576087,2458.80978261,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_entries,14,weekday,2755.2173913,2803,2645.5,2870.5,225,23,23,23,63370,0.0560358758883,2603.33804348,2881.39891304,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_entries,15,weekday,3130.91304348,3146,3045,3293,248,23,23,23,72011,0.063499060859,2960.29565217,3266.26086957,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_entries,16,weekday,3700.56521739,3705,3590,3913,323,23,23,23,85113,0.0741642820679,3456.99891304,3881.1923913,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_entries,17,weekday,4839.91304348,4961,4758,5056.5,298.5,23,23,23,111318,0.0957437527282,4469.825,5106.20978261,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_entries,18,weekday,6536.95652174,6755,6505,6921.5,416.5,23,23,23,150350,0.127929405344,5985.82826087,6889.04565217,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_entries,19,weekday,5261.82608696,5466,5201,5620,419,23,23,23,121022,0.103048567922,4810.00543478,5548.58804348,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_entries,20,weekday,4522.13043478,4739,4366.5,4879,512.5,23,23,23,104009,0.0884790548437,4127.05217391,4802.49456522,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_entries,21,weekday,4954.52173913,5119,4764.5,5346,581.5,23,23,23,113954,0.0960266994485,4469.79565217,5320.4423913,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_entries,22,weekday,3599.30434783,3559,3280.5,3725.5,445,23,23,23,82784,0.0693482797773,3179.38152174,3974.71847826,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_entries,23,weekday,1122.13043478,1022,944.5,1099.5,155,23,23,23,25809,0.021770519864,956.748913043,1284.68804348,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_exits,0,weekday,113.130434783,99,92,128.5,36.5,23,23,23,2602,0.00215887160012,98.1706521739,129.176086957,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_exits,1,weekday,0,0,0,0,0,23,23,23,0,0,0,0,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_exits,5,weekday,1.30434782609,1,1,2,1,23,23,23,30,2.64292723024e-05,0.998913043478,1.69565217391,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_exits,6,weekday,397.347826087,401,387,417.5,30.5,23,23,23,9139,0.00781406085548,374.782608696,415.261956522,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_exits,7,weekday,1503.34782609,1544,1518.5,1591,72.5,23,23,23,34577,0.0285770918151,1385.47282609,1573.47934783,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_exits,8,weekday,4581.56521739,4759,4681,4822.5,141.5,23,23,23,105376,0.0862575732777,4191.60652174,4795.43804348,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_exits,9,weekday,3017.39130435,3102,3035,3184.5,149.5,23,23,23,69400,0.0576573207651,2783.36413043,3153.18695652,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_exits,10,weekday,2945.69565217,3027,2935.5,3106,170.5,23,23,23,67751,0.0569391582268,2749.36304348,3078.54565217,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_exits,11,weekday,3880.56521739,3975,3792,4086,294,23,23,23,89253,0.0756327193531,3648.63586957,4050.75434783,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_exits,12,weekday,4003.30434783,4031,3933.5,4175.5,242,23,23,23,92076,0.0779593455302,3771.94782609,4180.20869565,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_exits,13,weekday,3687.7826087,3756,3544,3861.5,317.5,23,23,23,84819,0.0714927182496,3451.03043478,3860.34021739,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_exits,14,weekday,3479.17391304,3467,3372,3687,315,23,23,23,80021,0.0673918183174,3254.70543478,3660.75543478,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_exits,15,weekday,3282.30434783,3308,3188,3467.5,279.5,23,23,23,75493,0.0634395408974,3053.42391304,3459.78478261,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_exits,16,weekday,3541.65217391,3586,3319,3789.5,470.5,23,23,23,81458,0.0676484007192,3266.7173913,3767.16521739,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_exits,17,weekday,4702.26086957,4826,4427.5,5005.5,578,23,23,23,108152,0.0888166100627,4296.28695652,5040.7076087,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_exits,18,weekday,6013.34782609,6024,5612.5,6243.5,631,23,23,23,138307,0.11240459824,5411.76521739,6526.41956522,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_exits,19,weekday,3427.7826087,3434,3141.5,3567,425.5,23,23,23,78839,0.064287089213,3077.35217391,3735.975,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_exits,20,weekday,1723.52173913,1693,1598.5,1810.5,212,23,23,23,39641,0.032528016942,1558.71630435,1870.95978261,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_exits,21,weekday,1115.82608696,1101,1029.5,1138,108.5,23,23,23,25664,0.0210806591558,1005.78913043,1216.87717391,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_exits,22,weekday,678.086956522,663,628.5,712,83.5,23,23,23,15596,0.0128570511353,612.590217391,741.994565217,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:中山,中山,中山,metro_exits,23,weekday,264.043478261,240,231.5,302,70.5,23,23,23,6073,0.00503092637165,234.997826087,293.201086957,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,1,mean_of_distinct_official_station_points_epsg3826,121.5203969,25.0526756647
TRTC:南京復興,南京復興,南京復興,metro_entries,0,weekday,257.52173913,231,206.5,270.5,64,23,23,23,5923,0.00581174051045,220.257608696,292.754347826,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,2,mean_of_distinct_official_station_points_epsg3826,121.543808098,25.052081043
TRTC:南京復興,南京復興,南京復興,metro_entries,1,weekday,10,9,7,12,5,23,23,23,230,0.000222009663828,8.21630434783,12,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,2,mean_of_distinct_official_station_points_epsg3826,121.543808098,25.052081043
TRTC:南京復興,南京復興,南京復興,metro_entries,5,weekday,0.173913043478,0,0,0,0,23,23,23,4,3.74035310979e-06,0.0434782608696,0.304347826087,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,2,mean_of_distinct_official_station_points_epsg3826,121.543808098,25.052081043
TRTC:南京復興,南京復興,南京復興,metro_entries,6,weekday,283.782608696,286,270.5,295,24.5,23,23,23,6527,0.00678406460187,270.642391304,295.356521739,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,2,mean_of_distinct_official_station_points_epsg3826,121.543808098,25.052081043
TRTC:南京復興,南京復興,南京復興,metro_entries,7,weekday,1015.52173913,1059,1017,1078,61,23,23,23,23357,0.0225530752869,934.591304348,1067.26195652,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,2,mean_of_distinct_official_station_points_epsg3826,121.543808098,25.052081043
TRTC:南京復興,南京復興,南京復興,metro_entries,8,weekday,1799.91304348,1865,1804.5,1915.5,111,23,23,23,41398,0.0396563803597,1644.29782609,1889.27173913,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,2,mean_of_distinct_official_station_points_epsg3826,121.543808098,25.052081043
TRTC:南京復興,南京復興,南京復興,metro_entries,9,weekday,1253.30434783,1299,1235.5,1338,102.5,23,23,23,28826,0.0282740669828,1165.20652174,1310.87391304,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,2,mean_of_distinct_official_station_points_epsg3826,121.543808098,25.052081043
TRTC:南京復興,南京復興,南京復興,metro_entries,10,weekday,1001.43478261,1017,979,1061.5,82.5,23,23,23,23033,0.0234752147186,947.597826087,1040.78695652,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,2,mean_of_distinct_official_station_points_epsg3826,121.543808098,25.052081043
TRTC:南京復興,南京復興,南京復興,metro_entries,11,weekday,1200.34782609,1210,1173.5,1278,104.5,23,23,23,27608,0.0281955005531,1141.11086957,1245.30652174,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,2,mean_of_distinct_official_station_points_epsg3826,121.543808098,25.052081043
TRTC:南京復興,南京復興,南京復興,metro_entries,12,weekday,1630.7826087,1634,1606.5,1738,131.5,23,23,23,37508,0.03759025521,1525.37173913,1702.56847826,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,2,mean_of_distinct_official_station_points_epsg3826,121.543808098,25.052081043
TRTC:南京復興,南京復興,南京復興,metro_entries,13,weekday,1748.95652174,1778,1734.5,1830.5,96,23,23,23,40226,0.0404811937681,1649.89891304,1815.00978261,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,2,mean_of_distinct_official_station_points_epsg3826,121.543808098,25.052081043
TRTC:南京復興,南京復興,南京復興,metro_entries,14,weekday,1815.43478261,1820,1779.5,1929,149.5,23,23,23,41755,0.0424085956972,1717.64130435,1884.9673913,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,2,mean_of_distinct_official_station_points_epsg3826,121.543808098,25.052081043
TRTC:南京復興,南京復興,南京復興,metro_entries,15,weekday,1870.04347826,1889,1865.5,1995.5,130,23,23,23,43011,0.0428374905676,1750.99565217,1949.57173913,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,2,mean_of_distinct_official_station_points_epsg3826,121.543808098,25.052081043
TRTC:南京復興,南京復興,南京復興,metro_entries,16,weekday,2387.95652174,2479,2392,2508,116,23,23,23,54923,0.0540725290037,2220.10434783,2496.66630435,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,2,mean_of_distinct_official_station_points_epsg3826,121.543808098,25.052081043
TRTC:南京復興,南京復興,南京復興,metro_entries,17,weekday,4806,5013,4858,5088,230,23,23,23,110538,0.10618499626,4415.775,5042.57608696,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,2,mean_of_distinct_official_station_points_epsg3826,121.543808098,25.052081043
TRTC:南京復興,南京復興,南京復興,metro_entries,18,weekday,9329.34782609,9750,9556,9811,255,23,23,23,214575,0.203486897739,8510.63913043,9779.02065217,1000,1000,day_cluster_bootstrap_stability,mean_daily_journeys_in_native_hour,observed_days_for_this_station_metric_hour,same_station_metric_date_observed_hours_only,2026-07,journeys/day_at_native_hour,native_hour_local_departure_interpretation_unverified,False,False,observed,observed,2,2,mean_of_distinct_official_station_points_epsg3826,121.543808098,25.052081043
